(14,4)	(10,14,48.82);(12,11,71.79);(12,13,85.22);(15,11,21.62);(15,12,53.62);(18,5,46.06);(18,8,16.08);(18,9,21.98);	(6,3,366.66);(7,3,327.53);(7,4,330.11);(7,5,330.35);(8,3,283.12);(8,4,282.7);(8,5,284.17);(8,6,287.69);(8,7,293.31);(9,7,204.46);(9,9,228.6);(10,6,188.69);(10,9,223.85);(10,13,59.33);(11,3,120.36);(11,4,168.88);(11,7,156.11);(12,5,93.33);(12,6,116.29);(12,7,134.56);(13,4,32.98);(13,5,64.36);(15,15,142.16);(15,16,105.51);(15,17,99.13);(16,6,245.35);(16,7,246.66);(16,9,181.68);(17,6,267.83);(17,7,272.67);(18,0,349.81);(18,1,344.55);(18,2,311.3);(18,3,306.97);(18,4,305.04);	(6,3,366.66);(7,3,327.53);(7,4,330.11);(7,5,330.35);(8,3,283.12);(8,4,282.7);(8,5,284.17);(8,6,287.69);(8,7,293.31);(9,7,204.46);(9,9,228.6);(10,6,188.69);(10,9,223.85);(10,13,59.33);(10,14,48.82);(11,3,120.36);(11,4,168.88);(11,7,156.11);(12,5,93.33);(12,6,116.29);(12,7,134.56);(12,11,71.79);(12,13,85.22);(13,4,32.98);(13,5,64.36);(15,12,53.62);(15,15,142.16);(15,16,105.51);(15,17,99.13);(16,6,245.35);(16,7,246.66);(16,9,181.68);(17,6,267.83);(17,7,272.67);(18,0,349.81);(18,1,344.55);(18,2,311.3);(18,3,306.97);(18,4,305.04);(18,5,46.06);(18,8,16.08);(18,9,21.98);	(15,11,21.62);
(14,5)	(14,6,26.75);(14,7,44.16);	(14,0,46.96);(14,1,43.56);(15,6,21.3);(15,7,62.91);	(14,0,46.96);(14,1,43.56);(14,6,26.75);(14,7,44.16);(15,6,21.3);	(15,7,62.91);
(14,6)	(14,7,17.41);(14,8,47.65);	(14,5,26.75);(15,6,34.65);(15,7,74.43);	(14,7,17.41);(14,8,47.65);	(14,5,26.75);(15,6,34.65);(15,7,74.43);
(14,7)		(14,5,44.16);(14,6,17.41);(15,6,49.84);		(14,5,44.16);(14,6,17.41);(15,6,49.84);
(14,8)	(10,11,177.22);(12,14,132.18);(14,9,29.16);(14,10,63.93);(14,11,94.35);(14,12,125.72);(15,14,157.84);(19,3,32.87);	(12,11,136.13);(13,11,34.17);(14,6,47.65);(15,6,80.38);(15,11,50.02);(18,9,65.46);(19,2,45.4);	(10,11,177.22);(12,11,136.13);(12,14,132.18);(13,11,34.17);(14,9,29.16);(14,10,63.93);(14,11,94.35);(14,12,125.72);(15,11,50.02);(15,14,157.84);(18,9,65.46);(19,2,45.4);(19,3,32.87);	(14,6,47.65);(15,6,80.38);
(14,9)	(10,11,148.79);(10,12,57.16);(11,12,68.62);(12,14,105.14);(14,10,35.1);(14,11,65.52);(14,12,96.63);(15,2,53.59);(15,14,129.99);(18,11,27.84);(19,4,34.43);(19,5,17.29);	(12,11,115.64);(13,11,39.78);(14,8,29.16);(15,11,44.23);(15,12,74.55);(18,5,82.52);(18,9,45.28);(18,10,30.26);(19,1,107.4);(19,2,31.18);(19,3,15.02);	(10,11,148.79);(10,12,57.16);(12,11,115.64);(12,14,105.14);(13,11,39.78);(14,10,35.1);(14,11,65.52);(14,12,96.63);(15,11,44.23);(15,12,74.55);(15,14,129.99);(18,5,82.52);(18,9,45.28);(18,10,30.26);(19,1,107.4);(19,2,31.18);(19,3,15.02);	(11,12,68.62);(14,8,29.16);(15,2,53.59);(18,11,27.84);(19,4,34.43);(19,5,17.29);
(14,10)	(10,11,114.06);(10,12,44.26);(12,14,71.93);(14,11,30.44);(14,12,61.99);(15,2,59.93);(15,3,27.46);(15,14,95.63);	(10,14,77.43);(12,11,91.91);(13,11,62.45);(14,8,63.93);(14,9,35.1);(15,12,44.1);(18,5,57.84);(18,9,34.14);(18,10,13.51);(19,1,78.52);(19,2,39.33);(19,3,35.45);	(10,11,114.06);(10,14,77.43);(12,11,91.91);(12,14,71.93);(14,11,30.44);(14,12,61.99);(15,12,44.1);(15,14,95.63);(18,5,57.84);(18,9,34.14);(19,1,78.52);	(10,12,44.26);(13,11,62.45);(14,8,63.93);(14,9,35.1);(15,2,59.93);(15,3,27.46);(18,10,13.51);(19,2,39.33);(19,3,35.45);
(14,11)	(10,11,84.21);(10,12,52.15);(11,12,100.51);(14,12,32.3);(15,2,78.05);(15,3,38.83);(15,14,66.71);	(12,14,46.01);(13,11,89.35);(14,8,94.35);(14,9,65.52);(14,10,30.44);(15,12,29.47);(18,5,49.4);(18,8,56.72);(18,9,49.64);(18,10,39.6);(18,11,89.05);(19,1,59.96);(19,2,64.05);(19,3,64.64);(19,5,61.9);	(10,11,84.21);(12,14,46.01);(14,12,32.3);(15,12,29.47);(15,14,66.71);(18,5,49.4);(19,1,59.96);	(10,12,52.15);(11,12,100.51);(13,11,89.35);(14,8,94.35);(14,9,65.52);(14,10,30.44);(15,2,78.05);(15,3,38.83);(18,8,56.72);(18,9,49.64);(18,10,39.6);(18,11,89.05);(19,2,64.05);(19,3,64.64);(19,5,61.9);
(14,12)	(10,11,55.85);(10,12,69.27);(15,2,99.01);	(11,14,161.83);(12,14,36.47);(13,7,80.88);(13,11,120.77);(14,8,125.72);(14,9,96.63);(14,10,61.99);(14,11,32.3);(15,5,143.15);(15,13,62.41);(15,14,43.74);(18,5,64.83);(18,8,82.94);(18,9,78.86);(18,10,71.58);(18,11,118.46);(19,1,59.75);(19,2,95.12);(19,3,96.51);(19,5,90.95);	(10,11,55.85);(12,14,36.47);(13,7,80.88);(15,13,62.41);(15,14,43.74);(19,1,59.75);	(10,12,69.27);(11,14,161.83);(13,11,120.77);(14,8,125.72);(14,9,96.63);(14,10,61.99);(14,11,32.3);(15,2,99.01);(15,5,143.15);(18,5,64.83);(18,8,82.94);(18,9,78.86);(18,10,71.58);(18,11,118.46);(19,2,95.12);(19,3,96.51);(19,5,90.95);
(15,1)		(11,14,46.69);(18,11,63.49);	(18,11,63.49);	(11,14,46.69);
(15,2)	(10,12,30.29);(11,12,22.84);	(10,11,154.62);(12,11,151.19);(12,14,123.56);(13,7,165.16);(13,11,92.57);(14,9,53.59);(14,10,59.93);(14,11,78.05);(14,12,99.01);(15,3,39.26);(15,5,67.61);(15,13,153.77);(15,14,141.52);(18,5,117.59);(18,9,89.8);(18,11,46.67);(18,12,38.27);(18,13,25.68);(19,1,135.41);(19,2,82.82);(19,4,20.03);(19,5,36.76);	(10,11,154.62);(10,12,30.29);(12,11,151.19);(12,14,123.56);(13,7,165.16);(13,11,92.57);(14,9,53.59);(14,10,59.93);(14,11,78.05);(14,12,99.01);(15,3,39.26);(15,13,153.77);(15,14,141.52);(18,5,117.59);(18,9,89.8);(19,1,135.41);(19,2,82.82);(19,4,20.03);(19,5,36.76);	(11,12,22.84);(15,5,67.61);(18,11,46.67);(18,12,38.27);(18,13,25.68);
(15,3)	(10,12,17.09);(11,12,61.69);(15,2,39.26);(18,13,60.28);	(12,14,84.56);(14,10,27.46);(14,11,38.83);(15,13,114.79);(15,14,103.29);(18,5,81.41);(18,9,61.55);(18,11,60.04);(18,12,68.84);(19,1,97.26);(19,2,63.46);(19,4,29.46);(19,5,33.3);	(12,14,84.56);(14,10,27.46);(14,11,38.83);(15,13,114.79);(15,14,103.29);(18,5,81.41);(18,9,61.55);(19,1,97.26);	(10,12,17.09);(11,12,61.69);(15,2,39.26);(18,11,60.04);(18,12,68.84);(18,13,60.28);(19,2,63.46);(19,4,29.46);(19,5,33.3);
(15,4)	(11,13,23.84);			(11,13,23.84);
(15,5)	(10,11,196.67);(10,12,88.96);(11,12,66.63);(11,14,28.9);(12,14,153.8);(14,12,143.15);(15,2,67.61);(15,14,178.43);(18,11,25.22);(18,12,36.36);	(12,11,161.01);(13,7,185.17);(14,0,89.84);(15,6,72.45);(15,7,111.11);(18,5,129.24);(18,9,90.12);(19,2,70.62);(19,3,56.89);	(10,11,196.67);(10,12,88.96);(11,12,66.63);(12,11,161.01);(12,14,153.8);(13,7,185.17);(14,12,143.15);(15,2,67.61);(15,14,178.43);(18,5,129.24);(18,9,90.12);(18,11,25.22);(18,12,36.36);(19,2,70.62);(19,3,56.89);	(11,14,28.9);(14,0,89.84);(15,6,72.45);(15,7,111.11);
(15,6)	(11,14,74.77);(14,5,21.3);(14,6,34.65);(14,7,49.84);(14,8,80.38);(15,5,72.45);	(14,0,25.75);(14,1,29.69);(14,2,57.63);(15,7,42.67);	(11,14,74.77);(14,0,25.75);(14,1,29.69);(14,2,57.63);(14,6,34.65);(14,7,49.84);(14,8,80.38);(15,5,72.45);	(14,5,21.3);(15,7,42.67);
(15,7)	(10,10,95.44);(11,14,116.21);(13,12,96.67);(13,13,84.65);(14,1,49.03);(14,2,75.04);(14,5,62.91);(14,6,74.43);(15,5,111.11);(15,6,42.67);	(9,10,29.35);(13,2,133.87);(15,9,105.99);	(9,10,29.35);(10,10,95.44);(11,14,116.21);(13,2,133.87);(13,12,96.67);(13,13,84.65);(14,1,49.03);(14,2,75.04);(14,5,62.91);(14,6,74.43);(15,5,111.11);(15,6,42.67);(15,9,105.99);	
(15,8)	(13,1,34.47);(13,2,90.43);	(6,3,380.39);(7,3,343.34);(7,4,354.74);(7,5,361.59);(8,3,299.02);(8,4,307.75);(8,5,318.4);(18,0,373.06);(18,1,359.19);(18,2,325.55);(18,3,331.29);(18,4,337.66);	(6,3,380.39);(7,3,343.34);(7,4,354.74);(7,5,361.59);(8,3,299.02);(8,4,307.75);(8,5,318.4);(13,1,34.47);(13,2,90.43);(18,0,373.06);(18,1,359.19);(18,2,325.55);(18,3,331.29);(18,4,337.66);	
(15,9)	(10,10,13.66);(10,13,82.23);(10,14,105.77);(12,11,129.09);(12,13,140.71);(13,4,89.67);(13,5,97.02);(13,6,122.8);(13,12,54.75);(13,13,35.49);(13,14,29.15);(14,0,94.28);(14,1,84.11);(14,2,70.73);(14,3,34.8);(15,7,105.99);	(6,3,335.13);(7,3,296.47);(7,4,304.56);(7,5,309.02);(8,3,250.82);(8,4,256.3);(8,5,264.17);(8,6,274.09);(8,7,285.87);(13,1,30.32);(13,2,28.02);(17,6,259.33);(18,0,323.71);(18,1,313.21);(18,2,278.82);(18,3,280.69);(18,4,284.23);	(6,3,335.13);(7,3,296.47);(7,4,304.56);(7,5,309.02);(8,3,250.82);(8,4,256.3);(8,5,264.17);(8,6,274.09);(8,7,285.87);(10,13,82.23);(10,14,105.77);(12,11,129.09);(12,13,140.71);(13,2,28.02);(13,4,89.67);(13,5,97.02);(13,6,122.8);(13,14,29.15);(17,6,259.33);(18,0,323.71);(18,1,313.21);(18,2,278.82);(18,3,280.69);(18,4,284.23);	(10,10,13.66);(13,1,30.32);(13,12,54.75);(13,13,35.49);(14,0,94.28);(14,1,84.11);(14,2,70.73);(14,3,34.8);(15,7,105.99);
(15,10)	(10,14,56.84);(12,11,81.6);(13,4,38.89);(13,6,80.02);	(6,3,349.13);(7,3,309.69);(7,4,313.43);(7,5,314.46);(8,3,264.21);(8,4,265.04);(8,5,268.12);(8,6,273.41);(8,7,280.84);(9,7,194.35);(10,13,48.12);(11,3,101.51);(11,4,155.88);(11,7,148.32);(12,4,118.49);(12,5,82.57);(12,6,108.31);(12,7,128.09);(15,15,126.46);(15,16,86.67);(16,6,233.26);(16,7,235.97);(16,9,170.06);(17,6,254.82);(17,7,261.09);(18,0,333.2);(18,1,326.89);(18,2,292.87);(18,3,289.78);(18,4,288.96);	(6,3,349.13);(7,3,309.69);(7,4,313.43);(7,5,314.46);(8,3,264.21);(8,4,265.04);(8,5,268.12);(8,6,273.41);(8,7,280.84);(9,7,194.35);(10,13,48.12);(10,14,56.84);(11,3,101.51);(11,4,155.88);(11,7,148.32);(12,4,118.49);(12,5,82.57);(12,6,108.31);(12,7,128.09);(12,11,81.6);(13,4,38.89);(13,6,80.02);(15,15,126.46);(15,16,86.67);(16,6,233.26);(16,7,235.97);(16,9,170.06);(17,6,254.82);(17,7,261.09);(18,0,333.2);(18,1,326.89);(18,2,292.87);(18,3,289.78);(18,4,288.96);	
(15,11)	(10,11,149.78);(12,11,91.09);(12,13,104.6);(13,11,19.64);(14,8,50.02);(14,9,44.23);(15,14,128.08);(18,5,64.4);(18,8,34.76);(18,9,29.45);(18,11,65.88);(19,2,16.08);	(6,3,382.02);(7,3,343.26);(7,4,347.06);(7,5,348.35);(8,3,299.24);(8,4,300.03);(8,5,302.47);(8,6,306.79);(8,7,313.05);(9,7,225.04);(9,8,241.95);(9,9,249.67);(10,6,209.34);(10,9,244.99);(10,13,79.68);(10,14,69.4);(11,3,138.16);(11,4,188.81);(11,7,177.22);(12,5,114.04);(12,6,137.42);(12,7,155.79);(13,4,54.45);(13,5,85.6);(13,6,97.37);(14,4,21.62);(15,15,161.27);(15,16,123.39);(15,17,120.45);(16,6,265.28);(16,7,266.95);(16,9,201.98);(17,6,287.42);(17,7,292.68);(18,0,366.56);(18,1,360.01);(18,2,326.97);(18,3,324.03);(18,4,323.28);	(6,3,382.02);(7,3,343.26);(7,4,347.06);(7,5,348.35);(8,3,299.24);(8,4,300.03);(8,5,302.47);(8,6,306.79);(8,7,313.05);(9,7,225.04);(9,8,241.95);(9,9,249.67);(10,6,209.34);(10,9,244.99);(10,11,149.78);(10,13,79.68);(10,14,69.4);(11,3,138.16);(11,4,188.81);(11,7,177.22);(12,5,114.04);(12,6,137.42);(12,7,155.79);(12,11,91.09);(12,13,104.6);(13,4,54.45);(13,5,85.6);(13,6,97.37);(14,4,21.62);(15,14,128.08);(15,15,161.27);(15,16,123.39);(15,17,120.45);(16,6,265.28);(16,7,266.95);(16,9,201.98);(17,6,287.42);(17,7,292.68);(18,0,366.56);(18,1,360.01);(18,2,326.97);(18,3,324.03);(18,4,323.28);(18,5,64.4);(18,8,34.76);(18,9,29.45);(19,2,16.08);	(13,11,19.64);(14,8,50.02);(14,9,44.23);(18,11,65.88);
(15,12)	(14,9,74.55);(14,10,44.1);(14,11,29.47);(18,11,101.68);	(14,4,53.62);(18,8,37.88);(18,9,39.27);(19,2,59.69);		(14,4,53.62);(14,9,74.55);(14,10,44.1);(14,11,29.47);(18,8,37.88);(18,9,39.27);(18,11,101.68);(19,2,59.69);
(15,13)	(10,11,42.94);(10,12,126.45);(11,12,176.42);(12,14,30.23);(14,12,62.41);(15,2,153.77);(15,3,114.79);(15,14,26.14);	(13,7,22.82);	(10,11,42.94);(13,7,22.82);	(10,12,126.45);(11,12,176.42);(12,14,30.23);(14,12,62.41);(15,2,153.77);(15,3,114.79);(15,14,26.14);
(15,14)	(10,11,22.66);(10,12,112.38);(11,12,163.87);(14,12,43.74);(15,2,141.52);(15,3,103.29);	(11,14,199.99);(12,14,27.49);(13,7,48.79);(13,10,62.93);(14,8,157.84);(14,9,129.99);(14,10,95.63);(14,11,66.71);(15,5,178.43);(15,11,128.08);(15,13,26.14);(18,9,99.19);(18,10,101.08);(18,11,154.96);(18,12,171.02);(19,2,119.35);(19,3,125.81);(19,4,131.86);(19,5,128.24);	(10,11,22.66);(13,7,48.79);(13,10,62.93);(15,13,26.14);	(10,12,112.38);(11,12,163.87);(11,14,199.99);(12,14,27.49);(14,8,157.84);(14,9,129.99);(14,10,95.63);(14,11,66.71);(14,12,43.74);(15,2,141.52);(15,3,103.29);(15,5,178.43);(15,11,128.08);(18,9,99.19);(18,10,101.08);(18,11,154.96);(18,12,171.02);(19,2,119.35);(19,3,125.81);(19,4,131.86);(19,5,128.24);
(15,15)	(9,7,75.87);(10,7,78.87);(10,13,83.9);(11,3,29.61);(11,4,33.01);(11,5,22.04);(11,6,30.59);(12,4,17.36);(12,5,53.95);(12,8,93.54);(12,9,117.15);(12,11,110.1);(12,13,108.86);(13,1,160.53);(13,2,105.42);(13,3,73.93);(13,4,115.06);(13,5,83.52);(13,6,92.38);(13,11,177.87);(13,12,166.93);(14,3,145.51);(14,4,142.16);(15,10,126.46);(15,11,161.27);(15,16,41.72);(15,17,65.94);(15,21,79.87);(16,8,99.99);(16,9,49.65);(18,6,102.69);(18,7,108.53);(18,8,139.01);(18,9,155.7);	(6,3,235.01);(7,3,194.61);(7,4,192.94);(7,5,190.39);(8,3,148.68);(8,4,143.72);(8,5,143.35);(8,6,147.32);(8,7,155.26);(16,6,108.52);(16,7,113.43);(17,6,129.02);(17,7,136.59);(18,0,213.28);(18,1,212.74);(18,3,169.12);(18,4,164.31);	(6,3,235.01);(7,3,194.61);(7,4,192.94);(7,5,190.39);(8,3,148.68);(8,4,143.72);(8,5,143.35);(8,6,147.32);(8,7,155.26);(9,7,75.87);(10,7,78.87);(11,4,33.01);(11,5,22.04);(11,6,30.59);(12,8,93.54);(12,9,117.15);(15,21,79.87);(16,6,108.52);(16,7,113.43);(16,8,99.99);(16,9,49.65);(17,6,129.02);(17,7,136.59);(18,0,213.28);(18,1,212.74);(18,3,169.12);(18,4,164.31);(18,7,108.53);	(10,13,83.9);(11,3,29.61);(12,4,17.36);(12,5,53.95);(12,11,110.1);(12,13,108.86);(13,1,160.53);(13,2,105.42);(13,3,73.93);(13,4,115.06);(13,5,83.52);(13,6,92.38);(13,11,177.87);(13,12,166.93);(14,3,145.51);(14,4,142.16);(15,10,126.46);(15,11,161.27);(15,16,41.72);(15,17,65.94);(18,6,102.69);(18,8,139.01);(18,9,155.7);
(15,16)	(9,8,139.69);(10,6,101.55);(10,13,50.26);(10,14,83.41);(11,5,52.47);(11,6,64.77);(12,4,40.2);(12,6,52.41);(12,7,69.35);(12,9,131.38);(12,11,91.96);(12,13,95.77);(13,3,32.84);(13,4,82.75);(13,5,56.12);(13,6,75.44);(13,12,125.82);(13,14,85.55);(14,3,103.97);(14,4,105.51);(15,10,86.67);(15,11,123.39);(15,17,58.73);(15,21,82.26);(18,6,98.86);(18,8,104.89);	(6,3,267.27);(7,3,227.01);(7,4,228.75);(8,3,180.48);(8,4,179.37);(11,3,15.01);(11,4,74.01);(15,15,41.72);(16,6,150.21);(16,7,154.96);(17,7,178.29);(18,0,248.86);(18,1,244.85);(18,2,210.19);(18,3,204.71);	(6,3,267.27);(7,3,227.01);(7,4,228.75);(8,3,180.48);(8,4,179.37);(9,8,139.69);(10,6,101.55);(11,3,15.01);(11,4,74.01);(11,5,52.47);(11,6,64.77);(12,4,40.2);(12,6,52.41);(12,7,69.35);(12,9,131.38);(12,11,91.96);(12,13,95.77);(13,6,75.44);(15,15,41.72);(15,17,58.73);(15,21,82.26);(16,6,150.21);(16,7,154.96);(17,7,178.29);(18,0,248.86);(18,1,244.85);(18,2,210.19);(18,3,204.71);(18,6,98.86);	(10,13,50.26);(10,14,83.41);(13,3,32.84);(13,4,82.75);(13,5,56.12);(13,12,125.82);(13,14,85.55);(14,3,103.97);(14,4,105.51);(15,10,86.67);(15,11,123.39);(18,8,104.89);
(15,17)	(13,11,139.62);(14,4,99.13);(15,11,120.45);	(6,3,295.02);(7,3,255.51);(7,4,251.4);(7,5,246.33);(8,3,211.84);(8,4,204.51);(8,5,200.07);(8,6,198.67);(8,7,200.41);(9,7,108.41);(10,6,92.69);(11,4,79.97);(11,7,57.88);(11,8,77.65);(12,5,24.12);(12,6,21);(12,7,35.81);(15,15,65.94);(15,16,58.73);(16,6,152.28);(16,7,151.3);(16,9,88.7);(17,7,178.49);(18,0,271.45);(18,1,273.15);(18,3,228.81);(18,4,220.72);	(6,3,295.02);(7,3,255.51);(7,4,251.4);(7,5,246.33);(8,3,211.84);(8,4,204.51);(8,5,200.07);(8,6,198.67);(8,7,200.41);(9,7,108.41);(10,6,92.69);(11,4,79.97);(11,7,57.88);(11,8,77.65);(12,6,21);(12,7,35.81);(15,15,65.94);(16,6,152.28);(16,7,151.3);(16,9,88.7);(17,7,178.49);(18,0,271.45);(18,1,273.15);(18,3,228.81);(18,4,220.72);	(12,5,24.12);(13,11,139.62);(14,4,99.13);(15,11,120.45);(15,16,58.73);
(15,18)	(10,11,31.41);(13,10,25.89);	(13,8,29.86);(13,9,19.21);(15,19,50.23);	(13,9,19.21);(13,10,25.89);(15,19,50.23);	(10,11,31.41);(13,8,29.86);
(15,19)	(10,11,80.3);(13,9,31.29);(15,18,50.23);	(6,3,317.98);(6,4,309.89);(7,4,270.41);(7,5,259.91);(8,7,201.7);(9,8,112.58);(9,9,109.27);(10,8,92.89);(12,9,17.55);(16,8,127.75);(17,7,178.47);(18,0,289.25);(18,1,297.73);	(6,3,317.98);(6,4,309.89);(7,4,270.41);(7,5,259.91);(8,7,201.7);(9,8,112.58);(9,9,109.27);(10,8,92.89);(12,9,17.55);(16,8,127.75);(17,7,178.47);(18,0,289.25);(18,1,297.73);	(10,11,80.3);(13,9,31.29);(15,18,50.23);
(15,20)				
(15,21)		(6,3,298.59);(6,4,294.34);(7,3,259.92);(7,4,253.21);(7,5,246.1);(8,3,218.36);(8,4,208.45);(8,5,201.08);(8,6,196.56);(8,7,195.18);(9,9,115.6);(10,6,88.29);(10,9,109.52);(11,7,52.81);(11,8,61.03);(12,6,33.75);(12,7,33.21);(15,15,79.87);(15,16,82.26);(16,6,148.1);(16,7,144.68);(16,9,88.31);(17,6,172.77);(17,7,172.43);(18,0,272.92);(18,1,277.23);(18,3,231.71);(18,4,221.13);	(6,3,298.59);(6,4,294.34);(7,3,259.92);(7,4,253.21);(7,5,246.1);(8,3,218.36);(8,4,208.45);(8,5,201.08);(8,6,196.56);(8,7,195.18);(9,9,115.6);(10,6,88.29);(10,9,109.52);(11,7,52.81);(11,8,61.03);(12,7,33.21);(16,6,148.1);(16,7,144.68);(16,9,88.31);(17,6,172.77);(17,7,172.43);(18,0,272.92);(18,1,277.23);(18,3,231.71);(18,4,221.13);	(12,6,33.75);(15,15,79.87);(15,16,82.26);
(16,6)	(9,7,45.94);(9,8,51.42);(10,6,60.66);(10,7,60.23);(10,8,69.36);(10,9,75.61);(10,13,187.61);(11,3,137.27);(11,4,77.58);(11,6,94.22);(11,7,97.09);(12,4,115.14);(12,5,153.63);(12,6,132.79);(12,7,118.45);(12,8,137.27);(12,9,145.8);(12,11,195.24);(12,13,187.93);(13,1,266.63);(13,2,212.84);(13,3,182.2);(13,4,215.18);(13,5,182.7);(13,6,179.99);(13,11,282.98);(13,12,274.57);(13,14,235.57);(14,3,253.77);(14,4,245.35);(15,10,233.26);(15,11,265.28);(15,15,108.52);(15,16,150.21);(15,17,152.28);(15,21,148.1);(16,7,15.1);(16,8,33.66);(16,9,64.53);(18,6,170.6);(18,7,159.67);(18,8,239.65);(18,9,255.83);	(6,4,154.64);(7,3,133.52);(7,4,116.62);(7,5,102.3);(8,3,103.05);(8,4,81.17);(8,5,62.53);(8,6,49.94);(8,7,48.26);(17,6,24.91);(17,7,28.08);(18,0,135.2);(18,1,149.69);(18,3,98.79);(18,4,78.93);	(6,4,154.64);(7,3,133.52);(7,4,116.62);(7,5,102.3);(8,5,62.53);(8,6,49.94);(8,7,48.26);(10,9,75.61);(16,7,15.1);(17,6,24.91);(17,7,28.08);(18,0,135.2);(18,1,149.69);(18,3,98.79);(18,4,78.93);	(8,3,103.05);(8,4,81.17);(9,7,45.94);(9,8,51.42);(10,6,60.66);(10,7,60.23);(10,8,69.36);(10,13,187.61);(11,3,137.27);(11,4,77.58);(11,6,94.22);(11,7,97.09);(12,4,115.14);(12,5,153.63);(12,6,132.79);(12,7,118.45);(12,8,137.27);(12,9,145.8);(12,11,195.24);(12,13,187.93);(13,1,266.63);(13,2,212.84);(13,3,182.2);(13,4,215.18);(13,5,182.7);(13,6,179.99);(13,11,282.98);(13,12,274.57);(13,14,235.57);(14,3,253.77);(14,4,245.35);(15,10,233.26);(15,11,265.28);(15,15,108.52);(15,16,150.21);(15,17,152.28);(15,21,148.1);(16,8,33.66);(16,9,64.53);(18,6,170.6);(18,7,159.67);(18,8,239.65);(18,9,255.83);
(16,7)	(9,7,43.15);(9,8,40.45);(9,9,52.35);(10,6,59.02);(10,8,59.89);(10,9,62.78);(10,13,189.35);(11,3,142.8);(11,4,81.09);(11,5,106.84);(11,6,95.39);(12,5,154.94);(12,6,132.45);(12,7,116.48);(12,9,137.32);(12,11,193.28);(12,13,185.08);(13,2,218.7);(13,3,186.21);(13,4,215.7);(13,5,183.34);(13,6,178.62);(13,11,285.09);(13,12,278.29);(14,3,257.85);(14,4,246.66);(15,10,235.97);(15,11,266.95);(15,15,113.43);(15,16,154.96);(15,17,151.3);(15,21,144.68);(16,8,23.83);(16,9,66.13);(18,6,166.49);(18,7,153.59);	(6,4,164.42);(7,3,146.23);(7,4,127.81);(7,5,111.74);(8,3,117.69);(8,4,95.28);(8,5,75.24);(8,6,59.23);(8,7,51.07);(16,6,15.1);(17,6,33.8);(17,7,27.95);(18,0,145.62);(18,1,161.82);(18,3,111.47);(18,4,89.92);	(6,4,164.42);(7,4,127.81);(7,5,111.74);(8,6,59.23);(8,7,51.07);(17,6,33.8);(17,7,27.95);(18,0,145.62);(18,1,161.82);(18,4,89.92);	(7,3,146.23);(8,3,117.69);(8,4,95.28);(8,5,75.24);(9,7,43.15);(9,8,40.45);(9,9,52.35);(10,6,59.02);(10,8,59.89);(10,9,62.78);(10,13,189.35);(11,3,142.8);(11,4,81.09);(11,5,106.84);(11,6,95.39);(12,5,154.94);(12,6,132.45);(12,7,116.48);(12,9,137.32);(12,11,193.28);(12,13,185.08);(13,2,218.7);(13,3,186.21);(13,4,215.7);(13,5,183.34);(13,6,178.62);(13,11,285.09);(13,12,278.29);(14,3,257.85);(14,4,246.66);(15,10,235.97);(15,11,266.95);(15,15,113.43);(15,16,154.96);(15,17,151.3);(15,21,144.68);(16,6,15.1);(16,8,23.83);(16,9,66.13);(18,3,111.47);(18,6,166.49);(18,7,153.59);
(16,8)	(9,7,24.44);(9,8,17.8);(9,9,33.61);(10,8,36.24);(10,9,42.88);(11,5,89.76);(11,6,77.66);(12,4,101.57);(12,8,107.55);(12,9,113.8);(13,3,170.4);(13,12,261.7);(14,3,241.69);(15,19,127.75);(16,9,50.46);(18,6,144.02);(18,7,130.4);	(6,4,187.37);(7,3,166.43);(7,4,149.82);(7,5,134.98);(8,3,134.4);(8,4,113.9);(8,5,96.16);(8,6,82.38);(8,7,74.69);(11,3,129.58);(11,4,66.99);(15,15,99.99);(16,6,33.66);(16,7,23.83);(17,6,56.83);(17,7,51.46);(18,0,168.1);(18,1,182.54);(18,3,132.24);(18,4,112.34);	(6,4,187.37);(7,3,166.43);(7,4,149.82);(7,5,134.98);(8,5,96.16);(8,6,82.38);(8,7,74.69);(9,9,33.61);(10,9,42.88);(16,6,33.66);(16,7,23.83);(17,6,56.83);(17,7,51.46);(18,0,168.1);(18,1,182.54);(18,3,132.24);(18,4,112.34);	(8,3,134.4);(8,4,113.9);(9,7,24.44);(9,8,17.8);(10,8,36.24);(11,3,129.58);(11,4,66.99);(11,5,89.76);(11,6,77.66);(12,4,101.57);(12,8,107.55);(12,9,113.8);(13,3,170.4);(13,12,261.7);(14,3,241.69);(15,15,99.99);(15,19,127.75);(16,9,50.46);(18,6,144.02);(18,7,130.4);
